Date,Close,Volume,Open,High,Low
1/25/2023,$36.80 ,77669070,$36.06 ,$36.89 ,$35.85 
1/24/2023,$36.38 ,117965300,$35.75 ,$36.57 ,$35.51 
1/23/2023,$35.74 ,156468500,$34.17 ,$36.22 ,$34.06 
1/20/2023,$34.25 ,284303400,$33.68 ,$34.40 ,$33.26 
1/19/2023,$31.58 ,180082000,$32.26 ,$32.49 ,$31.34 
1/18/2023,$32.63 ,78141150,$32.68 ,$33.01 ,$32.13 
1/17/2023,$32.62 ,92469870,$33.11 ,$33.25 ,$32.36 
1/13/2023,$33.28 ,82868160,$33.00 ,$33.67 ,$32.89 
1/12/2023,$33.01 ,108562500,$33.25 ,$33.30 ,$32.31 
1/11/2023,$32.73 ,95796810,$32.65 ,$32.89 ,$32.14 
1/10/2023,$32.75 ,130722900,$31.11 ,$32.94 ,$31.11 
1/9/2023,$31.52 ,67666280,$31.68 ,$32.17 ,$31.32 
1/6/2023,$31.56 ,89598390,$31.16 ,$31.68 ,$30.37 
1/5/2023,$30.97 ,83283900,$30.70 ,$31.42 ,$30.45 
1/4/2023,$30.94 ,93450540,$29.82 ,$31.11 ,$29.55 
1/3/2023,$29.50 ,67639640,$29.81 ,$29.84 ,$28.87 
12/30/2022,$29.49 ,75668920,$28.55 ,$29.50 ,$28.32 
12/29/2022,$29.11 ,95885270,$28.32 ,$29.55 ,$28.10 
12/28/2022,$27.69 ,59643690,$28.19 ,$28.52 ,$27.34 
12/27/2022,$28.42 ,57780980,$29.32 ,$29.36 ,$28.21 
12/23/2022,$29.50 ,42511080,$29.62 ,$29.85 ,$29.19 
12/22/2022,$29.78 ,78561920,$29.81 ,$29.89 ,$29.08 
12/21/2022,$29.80 ,63761730,$29.00 ,$30.07 ,$28.65 
12/20/2022,$28.82 ,69181140,$28.12 ,$28.93 ,$28.08 
12/19/2022,$28.83 ,61636670,$28.97 ,$29.23 ,$28.61 
12/16/2022,$29.07 ,140800500,$28.88 ,$29.47 ,$28.87 
12/15/2022,$29.04 ,177245600,$30.21 ,$30.34 ,$28.66 
12/14/2022,$31.78 ,75432910,$31.90 ,$32.47 ,$31.44 
12/13/2022,$32.03 ,107564300,$32.80 ,$33.27 ,$31.72 
12/12/2022,$31.52 ,101486100,$32.00 ,$32.32 ,$30.89 
12/9/2022,$32.00 ,143640300,$32.15 ,$32.90 ,$31.95 
12/8/2022,$31.03 ,72053260,$30.91 ,$31.24 ,$30.48 
12/7/2022,$30.84 ,78216340,$30.65 ,$30.96 ,$30.21 
12/6/2022,$30.56 ,71953950,$31.10 ,$31.32 ,$30.31 
12/5/2022,$31.26 ,84230290,$31.65 ,$32.28 ,$31.09 
12/2/2022,$32.04 ,126906000,$31.05 ,$32.20 ,$31.00 
12/1/2022,$31.70 ,146648700,$30.40 ,$31.98 ,$30.30 
11/30/2022,$30.55 ,160701200,$28.14 ,$30.83 ,$28.04 
11/29/2022,$28.10 ,57868740,$28.25 ,$28.30 ,$27.59 
11/28/2022,$28.12 ,47070490,$28.40 ,$28.96 ,$28.05 
11/25/2022,$28.55 ,32359530,$28.90 ,$28.92 ,$28.42 
11/23/2022,$29.15 ,59189880,$28.59 ,$29.25 ,$28.38 
11/22/2022,$28.67 ,62451190,$28.50 ,$28.70 ,$27.73 
11/21/2022,$28.51 ,72565070,$29.10 ,$29.19 ,$28.27 
11/18/2022,$28.80 ,84001080,$29.73 ,$29.80 ,$28.70 
11/17/2022,$29.53 ,98382200,$29.47 ,$29.98 ,$29.10 
11/16/2022,$30.60 ,80385560,$30.99 ,$31.05 ,$30.36 
11/15/2022,$31.02 ,146269300,$30.92 ,$31.27 ,$30.26 
11/14/2022,$29.93 ,179734000,$29.00 ,$31.10 ,$28.82 
11/11/2022,$29.01 ,95738340,$27.45 ,$29.07 ,$27.16 
11/10/2022,$27.50 ,96673230,$26.60 ,$27.54 ,$26.01 
11/9/2022,$25.47 ,72659940,$25.97 ,$26.09 ,$25.42 
11/8/2022,$26.35 ,76838260,$25.99 ,$26.61 ,$25.69 
11/7/2022,$25.86 ,79270330,$26.11 ,$26.12 ,$25.21 
11/4/2022,$26.08 ,111246900,$27.20 ,$27.50 ,$25.53 
11/3/2022,$26.91 ,70573500,$27.13 ,$27.63 ,$26.88 
11/2/2022,$27.30 ,103676200,$28.64 ,$28.73 ,$27.28 
11/1/2022,$28.68 ,69164240,$29.62 ,$29.97 ,$28.64 
10/31/2022,$29.19 ,75051330,$29.51 ,$29.76 ,$28.95 
10/28/2022,$29.57 ,99605470,$29.77 ,$30.12 ,$29.23 
10/27/2022,$29.69 ,146125900,$29.83 ,$30.52 ,$29.48 
10/26/2022,$29.86 ,157492500,$29.00 ,$30.56 ,$28.80 
10/25/2022,$29.10 ,151007200,$28.70 ,$29.76 ,$28.56 
10/24/2022,$28.25 ,133264200,$29.02 ,$29.05 ,$28.04 
10/21/2022,$28.96 ,248890600,$26.90 ,$29.08 ,$26.57 
10/20/2022,$26.82 ,172071000,$27.28 ,$27.84 ,$26.64 
10/19/2022,$27.24 ,466852600,$26.50 ,$27.93 ,$26.27 
10/18/2022,$24.09 ,257767300,$24.98 ,$25.04 ,$23.77 
10/17/2022,$24.51 ,210578200,$23.44 ,$24.99 ,$23.44 
10/14/2022,$23.00 ,152934000,$23.78 ,$23.88 ,$22.95 
10/13/2022,$23.25 ,175050100,$21.27 ,$23.45 ,$21.17 
10/12/2022,$22.09 ,129526400,$21.43 ,$22.37 ,$21.26 
10/11/2022,$21.43 ,152824100,$22.61 ,$23.04 ,$21.37 
10/10/2022,$23.00 ,99911450,$22.56 ,$23.38 ,$22.42 
10/7/2022,$22.48 ,98061280,$23.58 ,$23.73 ,$22.43 
10/6/2022,$24.00 ,91889400,$23.67 ,$24.43 ,$23.39 
10/5/2022,$23.67 ,108256300,$23.88 ,$24.16 ,$22.74 
10/4/2022,$24.07 ,139258500,$24.48 ,$24.58 ,$23.33 
10/3/2022,$23.90 ,86574430,$23.79 ,$24.15 ,$23.29 
9/30/2022,$23.54 ,118486100,$23.70 ,$24.24 ,$23.33 
9/29/2022,$23.97 ,189949400,$24.16 ,$24.70 ,$23.57 
9/28/2022,$24.52 ,175796700,$22.97 ,$24.67 ,$22.74 
9/27/2022,$22.44 ,77622230,$22.86 ,$23.06 ,$22.07 
9/26/2022,$22.41 ,82342850,$22.56 ,$23.27 ,$22.30 
9/23/2022,$22.64 ,112072300,$23.51 ,$23.65 ,$22.14 
9/22/2022,$23.71 ,100179700,$23.54 ,$24.05 ,$23.17 
9/21/2022,$23.69 ,91667720,$24.27 ,$24.83 ,$23.67 
9/20/2022,$24.29 ,160374300,$24.04 ,$25.05 ,$23.97 
9/19/2022,$24.36 ,179123700,$24.51 ,$24.53 ,$23.58 
9/16/2022,$24.01 ,189141800,$23.12 ,$24.14 ,$22.78 
9/15/2022,$23.54 ,194541200,$23.05 ,$24.23 ,$22.91 
9/14/2022,$22.41 ,82303400,$21.98 ,$22.80 ,$21.58 
9/13/2022,$21.81 ,80001280,$22.65 ,$22.77 ,$21.77 
9/12/2022,$23.65 ,60474250,$23.36 ,$23.95 ,$23.34 
9/9/2022,$23.36 ,67020600,$22.96 ,$23.48 ,$22.96 
9/8/2022,$22.74 ,67374360,$22.42 ,$22.87 ,$22.13 
9/7/2022,$22.90 ,81493290,$22.02 ,$22.93 ,$21.83 
9/6/2022,$21.84 ,74690160,$22.56 ,$22.69 ,$21.47 
9/2/2022,$22.61 ,81648830,$23.10 ,$23.39 ,$22.50 
9/1/2022,$23.00 ,72929170,$22.07 ,$23.04 ,$21.95 
8/31/2022,$22.36 ,86159060,$22.70 ,$23.39 ,$22.34 
8/30/2022,$22.07 ,57404340,$22.67 ,$22.98 ,$21.87 
8/29/2022,$22.46 ,71093970,$22.19 ,$22.99 ,$22.15 
8/26/2022,$22.33 ,53498480,$23.36 ,$23.70 ,$22.32 
8/25/2022,$23.40 ,37668670,$23.02 ,$23.42 ,$22.90 
8/24/2022,$22.96 ,54263160,$22.57 ,$23.41 ,$22.39 
8/23/2022,$22.46 ,52769450,$22.65 ,$22.99 ,$22.43 
8/22/2022,$22.65 ,86300940,$23.26 ,$23.35 ,$22.46 
8/19/2022,$24.12 ,75047070,$24.10 ,$24.33 ,$23.57 
8/18/2022,$24.52 ,52803870,$24.20 ,$24.65 ,$23.93 
8/17/2022,$24.12 ,56272240,$24.12 ,$24.42 ,$23.76 
8/16/2022,$24.57 ,51368060,$24.72 ,$24.93 ,$24.40 
8/15/2022,$24.91 ,65273910,$24.81 ,$25.20 ,$24.75 
8/12/2022,$24.93 ,60985310,$24.48 ,$24.94 ,$24.38 
8/11/2022,$24.27 ,87800620,$24.47 ,$25.16 ,$24.15 
8/10/2022,$24.41 ,92547600,$23.70 ,$24.45 ,$23.66 
8/9/2022,$22.99 ,61811940,$23.16 ,$23.22 ,$22.47 
8/8/2022,$23.35 ,109974100,$22.75 ,$24.20 ,$22.64 
8/5/2022,$22.68 ,55397330,$22.53 ,$22.86 ,$22.29 
8/4/2022,$22.99 ,71427410,$22.77 ,$23.21 ,$22.51 
8/3/2022,$22.67 ,64007010,$22.48 ,$22.81 ,$22.24 
8/2/2022,$22.14 ,63613270,$22.28 ,$22.82 ,$22.09 
8/1/2022,$22.62 ,55250440,$22.31 ,$22.84 ,$22.10 
7/29/2022,$22.49 ,90649370,$22.33 ,$23.08 ,$22.24 
7/28/2022,$22.60 ,89727380,$22.46 ,$22.81 ,$21.97 
7/27/2022,$22.68 ,105083900,$21.65 ,$22.78 ,$21.46 
7/26/2022,$21.39 ,95085320,$21.67 ,$21.94 ,$21.16 
7/25/2022,$21.85 ,109352500,$22.13 ,$22.52 ,$21.64 
7/22/2022,$22.04 ,178054500,$22.24 ,$22.94 ,$21.84 
7/21/2022,$22.39 ,234301200,$21.43 ,$22.43 ,$21.15 
7/20/2022,$21.64 ,539202700,$20.82 ,$21.70 ,$20.01 
7/19/2022,$20.16 ,281787200,$19.30 ,$20.20 ,$18.84 
7/18/2022,$19.09 ,163228500,$19.25 ,$19.97 ,$18.98 
7/15/2022,$18.91 ,163191200,$17.56 ,$18.92 ,$17.46 
7/14/2022,$17.48 ,90394570,$17.56 ,$17.75 ,$17.18 
7/13/2022,$17.66 ,127344200,$17.05 ,$17.92 ,$16.97 
7/12/2022,$17.45 ,68452640,$17.73 ,$17.98 ,$17.34 
7/11/2022,$17.73 ,60484470,$18.47 ,$18.50 ,$17.69 
7/8/2022,$18.70 ,58356800,$18.60 ,$18.99 ,$18.28 
7/7/2022,$18.93 ,63345450,$18.43 ,$19.02 ,$18.35 
7/6/2022,$18.41 ,57533850,$18.52 ,$18.62 ,$18.08 
7/5/2022,$18.59 ,73390230,$17.63 ,$18.59 ,$17.27 
7/1/2022,$18.00 ,52015830,$17.65 ,$18.01 ,$17.43 
6/30/2022,$17.49 ,78947100,$17.71 ,$17.95 ,$17.03 
6/29/2022,$17.84 ,57668470,$17.96 ,$18.07 ,$17.51 
6/28/2022,$17.96 ,72018970,$18.92 ,$19.22 ,$17.94 
6/27/2022,$18.91 ,83638790,$19.18 ,$19.18 ,$18.24 
6/24/2022,$19.09 ,124239700,$18.35 ,$19.12 ,$18.18 
6/23/2022,$18.17 ,95382260,$18.05 ,$18.28 ,$17.59 
6/22/2022,$17.89 ,120106200,$17.08 ,$18.28 ,$17.02 
6/21/2022,$17.09 ,121775900,$17.76 ,$17.86 ,$16.98 
6/17/2022,$17.55 ,121333700,$17.36 ,$17.97 ,$17.33 
6/16/2022,$17.34 ,82013060,$17.40 ,$17.63 ,$17.16 
6/15/2022,$18.01 ,123960400,$16.93 ,$18.38 ,$16.85 
6/14/2022,$16.75 ,115553200,$16.98 ,$17.21 ,$16.43 
6/13/2022,$16.97 ,102224100,$17.71 ,$17.91 ,$16.90 
6/10/2022,$18.29 ,130742800,$18.26 ,$18.59 ,$18.09 
6/9/2022,$19.28 ,69489670,$20.07 ,$20.17 ,$19.25 
6/8/2022,$20.28 ,72441210,$19.80 ,$20.74 ,$19.76 
6/7/2022,$19.86 ,48394910,$19.49 ,$19.96 ,$19.30 
6/6/2022,$19.71 ,53720430,$20.21 ,$20.39 ,$19.54 
6/3/2022,$19.90 ,71917750,$20.01 ,$20.30 ,$19.81 
6/2/2022,$20.51 ,96231210,$19.20 ,$20.55 ,$19.17 
6/1/2022,$19.29 ,84161510,$19.87 ,$20.27 ,$19.17 
5/31/2022,$19.74 ,113984600,$19.62 ,$20.00 ,$19.08 
5/27/2022,$19.52 ,85859870,$19.32 ,$19.53 ,$19.04 
5/26/2022,$19.14 ,80499330,$18.65 ,$19.23 ,$18.31 
5/25/2022,$18.78 ,85220920,$18.03 ,$18.89 ,$18.02 
5/24/2022,$18.03 ,77063720,$18.20 ,$18.40 ,$17.72 
5/23/2022,$18.74 ,96020270,$18.62 ,$18.77 ,$17.79 
5/20/2022,$18.64 ,104294000,$18.59 ,$19.02 ,$17.98 
5/19/2022,$18.35 ,104485100,$17.80 ,$18.63 ,$17.57 
5/18/2022,$17.72 ,96656320,$18.67 ,$18.77 ,$17.63 
5/17/2022,$19.06 ,98766850,$18.92 ,$19.14 ,$18.52 
5/16/2022,$18.65 ,161450100,$19.33 ,$19.59 ,$18.57 
5/13/2022,$18.76 ,131363300,$17.72 ,$18.78 ,$17.60 
5/12/2022,$17.43 ,176621200,$16.40 ,$17.76 ,$16.27 
5/11/2022,$16.64 ,126655200,$17.61 ,$18.09 ,$16.56 
5/10/2022,$17.77 ,138839100,$17.60 ,$18.19 ,$17.06 
5/9/2022,$17.31 ,140313300,$17.77 ,$18.32 ,$17.23 
5/6/2022,$18.10 ,171854800,$18.68 ,$18.72 ,$17.58 
5/5/2022,$18.83 ,139713300,$20.05 ,$20.07 ,$18.60 
5/4/2022,$20.40 ,122187800,$19.77 ,$20.44 ,$19.10 
5/3/2022,$19.99 ,118394300,$19.83 ,$20.32 ,$19.48 
5/2/2022,$19.95 ,145916000,$19.17 ,$20.02 ,$19.00 
4/29/2022,$19.04 ,163918900,$19.87 ,$20.47 ,$19.00 
4/28/2022,$19.95 ,213631600,$19.16 ,$20.15 ,$18.56 
4/27/2022,$18.85 ,222983900,$19.40 ,$20.02 ,$18.78 
4/26/2022,$19.84 ,203180900,$20.88 ,$20.92 ,$19.83 
4/25/2022,$20.99 ,281520500,$21.38 ,$21.67 ,$20.45 
4/22/2022,$21.55 ,375151300,$22.02 ,$22.63 ,$21.01 
4/21/2022,$21.82 ,535016000,$22.00 ,$22.77 ,$21.15 
4/20/2022,$22.62 ,1333875000,$24.52 ,$24.87 ,$21.25 
4/19/2022,$34.86 ,209068900,$33.32 ,$35.17 ,$33.32 
4/18/2022,$33.79 ,51050410,$34.00 ,$34.24 ,$33.16 
4/14/2022,$34.11 ,43438370,$35.10 ,$35.20 ,$33.99 
4/13/2022,$35.04 ,32309500,$34.39 ,$35.20 ,$34.12 
4/12/2022,$34.41 ,38242610,$35.59 ,$35.94 ,$34.23 
4/11/2022,$34.80 ,37770960,$35.00 ,$35.48 ,$34.52 
4/8/2022,$35.59 ,40251830,$36.20 ,$36.25 ,$35.49 
4/7/2022,$36.22 ,49489090,$36.50 ,$36.85 ,$35.37 
4/6/2022,$36.84 ,43548850,$37.42 ,$37.65 ,$36.27 
4/5/2022,$38.02 ,42345080,$38.93 ,$39.00 ,$37.73 
4/4/2022,$39.15 ,70092350,$37.36 ,$39.60 ,$37.31 
4/1/2022,$37.35 ,46442370,$37.68 ,$38.09 ,$36.85 
3/31/2022,$37.46 ,41347200,$38.36 ,$38.40 ,$37.36 
3/30/2022,$38.15 ,40233010,$38.96 ,$39.27 ,$37.86 
3/29/2022,$39.18 ,58807230,$38.44 ,$39.65 ,$38.03 
3/28/2022,$37.85 ,43234350,$37.52 ,$38.03 ,$36.67 
3/25/2022,$37.39 ,35759530,$37.71 ,$37.76 ,$36.64 
3/24/2022,$37.57 ,38884610,$37.98 ,$37.98 ,$36.89 
3/23/2022,$37.45 ,37289540,$37.98 ,$38.25 ,$37.45 
3/22/2022,$38.29 ,42427620,$37.11 ,$38.67 ,$36.68 
3/21/2022,$37.46 ,48664630,$37.80 ,$38.18 ,$36.89 
3/18/2022,$38.06 ,83248250,$37.20 ,$38.18 ,$36.85 
3/17/2022,$37.14 ,58183480,$35.97 ,$37.33 ,$35.49 
3/16/2022,$35.75 ,69824690,$34.82 ,$36.00 ,$34.31 
3/15/2022,$34.38 ,54606400,$33.51 ,$34.54 ,$33.24 
3/14/2022,$33.10 ,59078170,$33.87 ,$34.13 ,$32.98 
3/11/2022,$34.03 ,48199250,$36.12 ,$36.34 ,$34.00 
3/10/2022,$35.68 ,48077670,$35.62 ,$36.70 ,$35.33 
3/9/2022,$35.88 ,65201860,$35.77 ,$36.41 ,$35.05 
3/8/2022,$34.18 ,64286550,$34.98 ,$35.89 ,$34.07 
3/7/2022,$35.03 ,57083830,$36.04 ,$36.20 ,$35.02 
3/4/2022,$36.17 ,53291800,$36.80 ,$37.48 ,$35.72 
3/3/2022,$36.81 ,60768360,$38.60 ,$38.61 ,$36.47 
3/2/2022,$38.00 ,53568090,$38.89 ,$38.92 ,$37.52 
3/1/2022,$38.62 ,32904390,$39.16 ,$39.50 ,$38.37 
2/28/2022,$39.45 ,50350460,$38.73 ,$39.78 ,$38.21 
2/25/2022,$39.08 ,48416360,$38.66 ,$39.13 ,$37.56 
2/24/2022,$39.00 ,70687240,$35.51 ,$39.07 ,$35.47 
2/23/2022,$36.75 ,46142900,$38.27 ,$38.60 ,$36.67 
2/22/2022,$37.74 ,66975150,$38.90 ,$39.24 ,$37.30 
2/18/2022,$39.13 ,68016680,$39.25 ,$40.29 ,$38.90 
2/17/2022,$38.67 ,46692220,$39.42 ,$39.91 ,$38.57 
2/16/2022,$39.81 ,52776500,$40.15 ,$40.16 ,$39.04 
2/15/2022,$40.75 ,53956410,$40.38 ,$40.92 ,$40.10 
2/14/2022,$39.66 ,72021550,$38.76 ,$40.94 ,$38.69 
2/11/2022,$39.13 ,75589390,$40.53 ,$41.16 ,$38.77 
2/10/2022,$40.63 ,84529150,$40.21 ,$40.80 ,$39.64 
2/9/2022,$41.29 ,77382270,$40.87 ,$41.30 ,$39.88 
2/8/2022,$40.35 ,68185430,$39.82 ,$40.66 ,$39.58 
2/7/2022,$40.21 ,82328590,$41.02 ,$41.24 ,$39.36 
2/4/2022,$41.02 ,77897980,$40.73 ,$41.28 ,$39.66 
2/3/2022,$40.56 ,99052100,$42.14 ,$42.93 ,$40.43 
2/2/2022,$42.95 ,143460100,$44.83 ,$45.20 ,$42.65 
2/1/2022,$45.71 ,225681000,$43.30 ,$45.85 ,$42.55 
1/31/2022,$42.71 ,200474500,$40.20 ,$42.77 ,$39.82 
1/28/2022,$38.44 ,119666100,$38.68 ,$38.70 ,$37.21 
1/27/2022,$38.67 ,243247500,$38.21 ,$39.48 ,$37.81 
1/26/2022,$35.97 ,126839800,$37.83 ,$38.27 ,$35.66 
1/25/2022,$36.64 ,151458200,$37.91 ,$38.77 ,$36.51 
1/24/2022,$38.72 ,323867800,$38.39 ,$38.73 ,$35.15 
1/21/2022,$39.75 ,589042700,$40.04 ,$40.92 ,$38.00 
1/20/2022,$50.83 ,126589900,$51.78 ,$52.66 ,$50.69 
1/19/2022,$51.59 ,43535080,$51.50 ,$52.32 ,$51.05 
1/18/2022,$51.08 ,48444180,$52.01 ,$52.18 ,$50.87 
1/14/2022,$52.57 ,78611090,$51.76 ,$53.84 ,$51.19 
1/13/2022,$51.92 ,44750630,$53.71 ,$54.08 ,$51.83 
1/12/2022,$53.72 ,37873720,$54.43 ,$54.43 ,$53.20 
1/11/2022,$54.08 ,30778360,$53.70 ,$54.39 ,$53.01 
1/10/2022,$53.99 ,44861450,$53.85 ,$54.37 ,$52.63 
1/7/2022,$54.11 ,33828730,$54.95 ,$55.34 ,$53.82 
1/6/2022,$55.33 ,57117950,$55.43 ,$56.34 ,$54.20 
1/5/2022,$56.75 ,41487490,$59.20 ,$59.28 ,$56.69 
1/4/2022,$59.12 ,43931350,$59.99 ,$60.04 ,$58.16 
1/3/2022,$59.74 ,30688080,$60.56 ,$61.00 ,$59.06 
12/31/2021,$60.24 ,19959180,$61.00 ,$61.41 ,$60.21 
12/30/2021,$61.21 ,16250930,$61.30 ,$62.06 ,$61.12 
12/29/2021,$61.05 ,12875130,$61.07 ,$61.40 ,$60.47 
12/28/2021,$61.07 ,18841160,$61.50 ,$61.84 ,$60.97 
12/27/2021,$61.31 ,20622330,$61.50 ,$61.50 ,$60.93 
12/23/2021,$61.41 ,16211460,$61.64 ,$61.69 ,$60.76 
12/22/2021,$61.42 ,23357450,$60.34 ,$61.48 ,$60.26 
12/21/2021,$60.49 ,23193900,$59.75 ,$60.78 ,$59.39 
12/20/2021,$59.37 ,33584040,$58.64 ,$60.29 ,$58.43 
12/17/2021,$58.67 ,44337060,$59.16 ,$59.33 ,$58.17 
12/16/2021,$59.11 ,31432170,$59.71 ,$60.28 ,$58.80 
12/15/2021,$60.50 ,28661960,$59.82 ,$60.57 ,$58.45 
12/14/2021,$59.80 ,29845360,$59.87 ,$60.23 ,$58.81 
12/13/2021,$60.46 ,25179150,$61.20 ,$61.26 ,$59.95 
12/10/2021,$61.17 ,27487740,$61.68 ,$61.77 ,$60.59 
12/9/2021,$61.10 ,23763210,$62.76 ,$63.02 ,$61.04 
12/8/2021,$62.81 ,22203080,$63.00 ,$63.25 ,$62.32 
12/7/2021,$62.56 ,31251900,$61.98 ,$62.89 ,$61.14 
12/6/2021,$61.27 ,30756720,$60.60 ,$61.73 ,$60.10 
12/3/2021,$60.21 ,48292820,$62.28 ,$62.55 ,$59.40 
12/2/2021,$61.65 ,33311310,$61.71 ,$62.54 ,$61.29 
12/1/2021,$61.78 ,38970190,$64.95 ,$65.45 ,$61.71 
11/30/2021,$64.19 ,56089190,$66.82 ,$67.54 ,$64.00 
11/29/2021,$66.38 ,25293640,$66.32 ,$66.80 ,$65.83 
11/26/2021,$66.56 ,28725130,$67.50 ,$67.64 ,$66.07 
11/24/2021,$65.83 ,18672820,$65.80 ,$66.14 ,$65.11 
11/23/2021,$65.41 ,23209170,$65.82 ,$66.64 ,$64.61 
11/22/2021,$65.92 ,27653180,$67.60 ,$67.95 ,$65.65 
11/19/2021,$67.88 ,26148520,$69.24 ,$69.42 ,$67.50 
11/18/2021,$68.20 ,20149920,$69.16 ,$69.17 ,$67.97 
11/17/2021,$69.17 ,27328310,$69.00 ,$70.10 ,$68.61 
11/16/2021,$68.74 ,20773870,$67.83 ,$68.84 ,$67.69 
11/15/2021,$67.93 ,28721860,$68.12 ,$68.53 ,$67.15 
11/12/2021,$68.26 ,41984100,$66.00 ,$68.33 ,$65.38 
11/11/2021,$65.76 ,28683110,$65.02 ,$66.58 ,$64.97 
11/10/2021,$64.69 ,24057850,$65.30 ,$66.03 ,$64.21 
11/9/2021,$65.60 ,24156300,$65.37 ,$66.05 ,$65.05 
11/8/2021,$65.15 ,28875230,$65.03 ,$65.60 ,$64.38 
11/5/2021,$64.57 ,52834880,$66.40 ,$66.56 ,$64.50 
11/4/2021,$66.84 ,48650230,$68.59 ,$68.59 ,$66.55 
11/3/2021,$68.83 ,23348520,$67.73 ,$68.94 ,$67.73 
11/2/2021,$67.77 ,38885970,$68.31 ,$68.77 ,$67.38 
11/1/2021,$68.12 ,31109110,$68.91 ,$69.00 ,$67.65 
10/29/2021,$69.03 ,38252790,$67.31 ,$69.10 ,$67.12 
10/28/2021,$67.41 ,28594090,$67.09 ,$67.68 ,$66.80 
10/27/2021,$66.29 ,22769140,$66.90 ,$67.14 ,$66.19 
10/26/2021,$66.85 ,29048400,$67.38 ,$67.65 ,$66.28 
10/25/2021,$67.17 ,38335260,$66.37 ,$67.59 ,$65.71 
10/22/2021,$66.48 ,61860160,$65.18 ,$66.55 ,$65.18 
10/21/2021,$65.32 ,84370700,$62.89 ,$65.40 ,$62.87 
10/20/2021,$62.51 ,106220000,$62.56 ,$63.74 ,$61.72 
10/19/2021,$63.90 ,76331470,$63.70 ,$64.10 ,$63.23 
10/18/2021,$63.80 ,46690710,$63.21 ,$63.84 ,$62.06 
10/15/2021,$62.83 ,41168740,$63.80 ,$63.94 ,$62.52 
10/14/2021,$63.38 ,26725350,$63.22 ,$63.69 ,$62.68 
10/13/2021,$62.98 ,24246380,$63.22 ,$63.22 ,$62.21 
10/12/2021,$62.49 ,32273490,$63.30 ,$63.77 ,$62.20 
10/11/2021,$62.70 ,28624700,$63.32 ,$63.94 ,$62.68 
10/8/2021,$63.27 ,32720930,$63.42 ,$64.38 ,$63.09 
10/7/2021,$63.19 ,35568860,$64.22 ,$64.68 ,$63.05 
10/6/2021,$63.91 ,45804340,$62.82 ,$63.99 ,$62.64 
10/5/2021,$63.48 ,95342930,$60.69 ,$64.04 ,$60.69 
10/4/2021,$60.34 ,49959320,$61.34 ,$62.61 ,$59.47 
10/1/2021,$61.32 ,40908470,$60.42 ,$61.50 ,$59.75 
9/30/2021,$61.03 ,66160400,$60.81 ,$61.90 ,$60.81 
9/29/2021,$59.91 ,62210260,$58.90 ,$60.99 ,$58.80 
9/28/2021,$58.39 ,44310510,$58.90 ,$59.95 ,$58.02 
9/27/2021,$59.26 ,25047380,$58.80 ,$59.36 ,$57.69 
9/24/2021,$59.24 ,21262460,$59.25 ,$59.30 ,$58.36 
9/23/2021,$59.33 ,25261610,$59.08 ,$59.93 ,$58.91 
9/22/2021,$59.07 ,40218450,$57.97 ,$59.57 ,$57.97 
9/21/2021,$57.31 ,22508840,$57.83 ,$58.19 ,$56.94 
9/20/2021,$57.54 ,37322270,$58.68 ,$59.15 ,$56.81 
9/17/2021,$58.94 ,41451450,$58.79 ,$59.03 ,$58.09 
9/16/2021,$58.65 ,18320280,$58.43 ,$58.75 ,$57.77 
9/15/2021,$58.29 ,27556150,$57.82 ,$58.46 ,$57.54 
9/14/2021,$57.78 ,34569580,$58.49 ,$58.73 ,$57.56 
9/13/2021,$58.93 ,30628710,$59.86 ,$59.86 ,$58.28 
9/10/2021,$59.87 ,39507640,$59.82 ,$60.95 ,$59.37 
9/9/2021,$59.75 ,29542140,$60.65 ,$60.94 ,$59.66 
9/8/2021,$60.61 ,54245030,$60.38 ,$61.56 ,$59.57 
9/7/2021,$60.67 ,58309790,$59.47 ,$61.39 ,$59.40 
9/3/2021,$59.05 ,26840050,$58.58 ,$59.19 ,$58.31 
9/2/2021,$58.86 ,61847820,$58.37 ,$59.88 ,$58.37 
9/1/2021,$58.21 ,56262140,$56.90 ,$59.10 ,$56.90 
8/31/2021,$56.92 ,24318860,$56.61 ,$56.95 ,$56.16 
8/30/2021,$56.62 ,24348390,$55.73 ,$56.72 ,$55.65 
8/27/2021,$55.89 ,32525950,$55.16 ,$56.42 ,$54.93 
8/26/2021,$55.01 ,15954990,$54.62 ,$55.26 ,$54.59 
8/25/2021,$54.76 ,20656210,$55.02 ,$55.28 ,$54.55 
8/24/2021,$55.34 ,21095250,$55.15 ,$55.53 ,$54.93 
8/23/2021,$55.33 ,26020100,$54.60 ,$55.56 ,$54.37 
8/20/2021,$54.69 ,37764290,$54.51 ,$55.14 ,$53.91 
8/19/2021,$54.37 ,74972920,$52.27 ,$54.84 ,$52.19 
8/18/2021,$52.19 ,25820460,$52.00 ,$52.64 ,$51.87 
8/17/2021,$51.89 ,23098030,$51.55 ,$52.08 ,$51.42 
8/16/2021,$51.79 ,20331760,$51.52 ,$52.34 ,$51.23 
8/13/2021,$51.59 ,21777360,$51.26 ,$52.14 ,$51.15 
8/12/2021,$51.07 ,16861700,$51.19 ,$51.30 ,$50.72 
8/11/2021,$51.24 ,16739040,$51.70 ,$51.96 ,$50.98 
